"Response ID";"Date submitted";"Last page";"Start language";"Seed";"Date started";"Date last action";"What is your gender?";"How old are you?";"What is your field of study?";"What is your field of study? [Other]";"What language is primarily spoken in your courses?";"Do you work with collaboration tools during your studies? (Microsoft Teams, Zoom, Trello, GitHub,...)";"What collaboration tools do you use and how often do you use them?  [Microsoft Teams]";"What collaboration tools do you use and how often do you use them?  [Zoom]";"What collaboration tools do you use and how often do you use them?  [Google Workspace (Docs, Sheets, Slides)]";"What collaboration tools do you use and how often do you use them?  [Slack]";"What collaboration tools do you use and how often do you use them?  [Trello]";"What collaboration tools do you use and how often do you use them?  [Notion]";"What collaboration tools do you use and how often do you use them?  [Miro]";"What collaboration tools do you use and how often do you use them?  [Mural]";"What collaboration tools do you use and how often do you use them?  [GitHub]";"What collaboration tools do you use and how often do you use them?  [Monday.com]";"What collaboration tools do you use and how often do you use them?  [Asana]";"What collaboration tools do you use and how often do you use them?  [Jira]";"What collaboration tools do you use and how often do you use them?  [Other (write below)]";"Do you use any other tools that are not mentioned above?";"Is the following criteria important in the selection of a collaboration tool for you?  [User-friendliness]";"Is the following criteria important in the selection of a collaboration tool for you?  [Functionality and feature set]";"Is the following criteria important in the selection of a collaboration tool for you?  [Integration with other tools]";"Is the following criteria important in the selection of a collaboration tool for you?  [Scalability (Ability to increase or decrease in performance)]";"Is the following criteria important in the selection of a collaboration tool for you?  [Cost (Expense involved in purchase and maintenance)]";"Is the following criteria important in the selection of a collaboration tool for you?  [Privacy and security]";"Is the following criteria important in the selection of a collaboration tool for you?  [Reliability and availability]";"Is the following criteria important in the selection of a collaboration tool for you?  [Mobility and access (Ease of access from various locations/devices)]";"Is the following criteria important in the selection of a collaboration tool for you?  [Customizability (personalize according to needs)]";"Is the following criteria important in the selection of a collaboration tool for you?  [Feedback and evaluation features]";"Is the following criteria important in the selection of a collaboration tool for you?  [Accessibility (Usable for as many people as possible)]";"Is the following criteria important in the selection of a collaboration tool for you?  [Reputation of the provider]";"Please mark what applies to you.  [The use of collaboration tools has improved collaboration with my fellow students.]";"Please mark what applies to you.  [Collaboration tools have made group projects more organized and manageable.]";"Please mark what applies to you.  [Collaboration tools have improved the ability to coordinate tasks and deadlines within my team.]";"Please mark what applies to you.  [Collaboration tools facilitate communication with lecturers and the exchange of feedback.]";"Please mark what applies to you.  [My active participation and engagement in class have increased through the use of these tools.]";"Please mark what applies to you.  [The use of collaboration tools has increased my motivation to learn.]";"Please mark what applies to your institution.  [I am satisfied with the variety of digital collaboration tools offered by my institution.]";"Please mark what applies to your institution.  [My institution integrates digital collaboration tools into the curriculum effectively.]";"Please mark what applies to your institution.  [The training sessions on digital collaboration tools provided by my institution are adequate.]";"Please mark what applies to your institution.  [My institution's helpdesk support effectively resolves issues related to digital collaboration tools.]";"Please mark what applies to your institution.  [I feel involved in the decision-making process regarding the selection of digital collaboration tools at my institution.]";"What are the most significant challenges you face while collaborating using digital tools and how often does it happen? [Technical issues (e.g., connectivity problems, software glitches)]";"What are the most significant challenges you face while collaborating using digital tools and how often does it happen? [Lack of familiarity with the tools]";"What are the most significant challenges you face while collaborating using digital tools and how often does it happen? [Difficulty maintaining effective communication with my team members]";"What are the most significant challenges you face while collaborating using digital tools and how often does it happen? [Lack of engagement or participation from team members]";"What are the most significant challenges you face while collaborating using digital tools and how often does it happen? [Difficulty in managing and organizing shared documents and resources]";"What are the most significant challenges you face while collaborating using digital tools and how often does it happen? [Privacy and security concerns]";"What are the most significant challenges you face while collaborating using digital tools and how often does it happen? [Inadequate support and training on the use of digital tools]";"Are there any other difficulties you encounter when using collaboration tools that have not been mentioned?";"How strongly do you feel the use of digital collaboration tools has impacted your academic performance positively?";"Please feel free to share any additional questions, suggestions, or comments you might have regarding digital collaboration tools or your experience using them.";"Total time";"Group time: General part";"Question time: G01Q10";"Question time: G02Q13";"Question time: G00Q13";"Question time: G01Q11";"Question time: G03Q12";"Question time: G02Q12";"Question time: G01Q13";"Group time: Use of Collaboration Tools";"Question time: G02Q05";"Group time: Use of Collaboration Tools";"Question time: G02Q03";"Group time: Use of Collaboration Tools";"Question time: G02Q07";"Group time: Use of Collaboration Tools";"Question time: G02Q08";"Question time: G05Q14";"Question time: G01Q09";"Group time: Conclusion";"Question time: G03Q06"
"77";;"2";"en";"1751460666";"2024-03-28 12:33:08";"2024-03-28 12:34:52";"Male";"20-24";"Communication and Media Studies";"";"(Swiss-)German";"Yes";"Several times a week";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"";"Agree";"Strongly Agree";"Neutral";"Disagree";"Strongly Agree";"Neutral";"Agree";"Strongly Agree";"Neutral";"Disagree";"Agree";"Neutral";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";;;;"104.24";"39.68";;;;;;;;"64.56";;;;;;;;;;;
"78";;"0";"en";"956480823";"2024-03-28 12:37:57";"2024-03-28 12:37:57";;;;;;"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";;;;"0";;;;;;;;;;;;;;;;;;;;
"79";"2024-03-28 12:47:29";"6";"en";"1374995332";"2024-03-28 12:39:04";"2024-03-28 12:47:29";"Female";"over 35 years";"Social Sciences";"";"(Swiss-)German";"Yes";"Weekly";"Less frequently";"Never";"Never";"Never";"Never";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Never";"-";"Agree";"Neutral";"Disagree";"Neutral";"Neutral";"Neutral";"Neutral";"Agree";"Disagree";"Disagree";"Agree";"Agree";"Neutral";"Strongly Agree";"Neutral";"Agree";"Disagree";"Disagree";"Neutral";"Agree";"Disagree";"Neutral";"Disagree";"Rarely";"Sometimes";"Sometimes";"Sometimes";"Never";"Never";"Rarely";"-";"Moderately";"-";"474.69";"100.07";;;;;;;;"81.39";;"68.54";;"65.25";;"146.86";;;;"12.58";
"80";;"0";"en";"236383187";"2024-03-28 12:49:03";"2024-03-28 12:49:03";;;;;;"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";;;;"0";;;;;;;;;;;;;;;;;;;;
"81";"2024-03-28 12:53:09";"6";"en";"941547282";"2024-03-28 12:50:31";"2024-03-28 12:53:09";"Female";"20-24";"Communication and Media Studies";"";"(Swiss-)German";"Yes";"Weekly";"Never";"Less frequently";"Never";"Never";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"";"Strongly Agree";"Agree";"Neutral";"Neutral";"Strongly Agree";"Agree";"Strongly Agree";"Strongly Agree";"Agree";"Neutral";"Disagree";"Disagree";"Strongly Agree";"Strongly Agree";"Strongly Agree";"Agree";"Disagree";"Disagree";"Strongly Agree";"Strongly Agree";"Agree";"Agree";"Neutral";"Rarely";"Rarely";"Rarely";"Rarely";"Rarely";"Rarely";"Rarely";"";"Very";"";"161.14";"41.26";;;;;;;;"38.65";;"31.7";;"16.78";;"30.31";;;;"2.44";
"82";"2024-03-28 12:56:01";"6";"en";"2065798683";"2024-03-28 12:50:57";"2024-03-28 12:56:01";"Female";"25-29";"Life Sciences and Medicine";"";"(Swiss-)German";"Yes";"Less frequently";"Less frequently";"Never";"Never";"Never";"Never";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Never";"";"Strongly Agree";"Agree";"Neutral";"Neutral";"Agree";"Agree";"Agree";"Agree";"Neutral";"Neutral";"Agree";"Neutral";"Agree";"Strongly Agree";"Neutral";"Neutral";"Disagree";"Neutral";"Agree";"Neutral";"Disagree";"Neutral";"Neutral";"Sometimes";"Often";"Sometimes";"Sometimes";"Sometimes";"Rarely";"Sometimes";"";"Slightly";"";"306.43";"86.27";;;;;;;;"80.26";;"37.02";;"33.36";;"65.72";;;;"3.8";
"83";;"0";"en";"1949311553";"2024-03-28 12:51:04";"2024-03-28 12:51:04";;;;;;"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";;;;"0";;;;;;;;;;;;;;;;;;;;
"84";"2024-03-28 12:55:19";"6";"en";"612726843";"2024-03-28 12:52:00";"2024-03-28 12:55:19";"Male";"20-24";"Other";"Business IT";"(Swiss-)German";"Yes";"Weekly";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Less frequently";"Never";"Never";"Never";"Less frequently";"Discord";"Strongly Agree";"Agree";"Agree";"Agree";"Neutral";"Agree";"Strongly Agree";"Neutral";"Neutral";"Disagree";"Agree";"Agree";"Agree";"Agree";"Strongly Agree";"Agree";"Disagree";"Neutral";"Neutral";"Disagree";"Neutral";"Agree";"Neutral";"Rarely";"Rarely";"Sometimes";"Rarely";"Rarely";"Rarely";"Rarely";"";"Moderately";"";"201.89";"81.3";;;;;;;;"28.86";;"27";;"16.68";;"44.6";;;;"3.45";
"85";;"1";"en";"1967040185";"2024-03-28 12:53:22";"2024-03-28 12:53:47";"Female";"25-29";"Business and Economics";"";"(Swiss-)German";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";;;;"25.22";"25.22";;;;;;;;;;;;;;;;;;;
"86";"2024-03-28 12:59:19";"6";"en";"699836532";"2024-03-28 12:54:37";"2024-03-28 12:59:19";"Male";"25-29";"Science, Technology, Engineering and Mathematics";"";"(Swiss-)German";"Yes";"Several times a week";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"nope";"Strongly Agree";"Strongly Agree";"Strongly Agree";"Agree";"Agree";"Strongly Agree";"Strongly Agree";"Strongly Agree";"Agree";"Neutral";"Strongly Agree";"Agree";"Agree";"Agree";"Neutral";"Agree";"Disagree";"Neutral";"Agree";"Neutral";"Disagree";"Neutral";"Strongly disagree";"Never";"Rarely";"Rarely";"Rarely";"Never";"Never";"Rarely";"";"Moderately";"";"283.47";"66.39";;;;;;;;"47.67";;"49.05";;"59.77";;"57.21";;;;"3.38";
"87";"2024-03-28 13:00:43";"6";"en";"822762347";"2024-03-28 12:56:35";"2024-03-28 13:00:43";"Male";"30-34";"Life Sciences and Medicine";"";"English";"Yes";"Daily";"Weekly";"Less frequently";"Less frequently";"Never";"Never";"Several times a week";"Never";"Never";"Never";"Never";"Never";"Never";"";"Strongly Agree";"Strongly Agree";"Disagree";"Disagree";"Agree";"Neutral";"Strongly Agree";"Strongly Agree";"Neutral";"Strongly disagree";"Strongly Agree";"Strongly disagree";"Strongly Agree";"Strongly Agree";"Disagree";"Agree";"Neutral";"Neutral";"Disagree";"Agree";"Disagree";"Neutral";"Strongly disagree";"Rarely";"Sometimes";"Sometimes";"Sometimes";"Sometimes";"Never";"Sometimes";"";"Very";"";"250.29";"55.78";;;;;;;;"52.18";;"49.7";;"34.14";;"56.13";;;;"2.36";
"88";"2024-03-28 13:00:18";"6";"en";"1917132077";"2024-03-28 12:57:06";"2024-03-28 13:00:18";"Female";"25-29";"Life Sciences and Medicine";"";"(Swiss-)German";"Yes";"Weekly";"Less frequently";"Never";"Never";"Never";"Never";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Never";"Webex";"Strongly Agree";"Strongly Agree";"Agree";"Agree";"Strongly Agree";"Agree";"Strongly Agree";"Strongly Agree";"Agree";"Neutral";"Agree";"Neutral";"Neutral";"Agree";"Neutral";"Neutral";"Neutral";"Disagree";"Disagree";"Disagree";"Strongly disagree";"Neutral";"Strongly disagree";"Often";"Sometimes";"Often";"Often";"Very often";"Sometimes";"Sometimes";"";"Not at all";"";"194.43";"74.27";;;;;;;;"31.16";;"24.26";;"19.48";;"36.38";;;;"8.88";
"89";;"1";"en";"1769343257";"2024-03-28 12:58:37";"2024-03-28 12:58:59";"Male";"25-29";"Life Sciences and Medicine";"";"(Swiss-)German";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";;;;"22.98";"22.98";;;;;;;;;;;;;;;;;;;
"90";"2024-03-28 13:04:37";"6";"en";"2111946960";"2024-03-28 13:01:32";"2024-03-28 13:04:37";"Male";"25-29";"Other";"Facility Management";"(Swiss-)German";"Yes";"Several times a week";"Less frequently";"Less frequently";"Never";"Never";"Never";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Never";"";"Strongly Agree";"Strongly Agree";"Agree";"Neutral";"Agree";"Strongly Agree";"Strongly Agree";"Strongly Agree";"Neutral";"Disagree";"Strongly Agree";"Disagree";"Strongly Agree";"Strongly Agree";"Strongly Agree";"Strongly Agree";"Strongly Agree";"Strongly Agree";"Agree";"Agree";"Disagree";"Neutral";"Strongly disagree";"Sometimes";"Sometimes";"Never";"Sometimes";"Rarely";"Never";"Rarely";"";"Very";"";"186.88";"55.11";;;;;;;;"36.98";;"16.4";;"30.64";;"45.11";;;;"2.64";
"91";;"1";"en";"362199074";"2024-03-28 13:05:14";"2024-03-28 13:05:59";"Male";"25-29";"Life Sciences and Medicine";"";"(Swiss-)German";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";;;;"45.78";"45.78";;;;;;;;;;;;;;;;;;;
"92";"2024-03-28 13:27:38";"6";"en";"344192000";"2024-03-28 13:05:53";"2024-03-28 13:27:38";"Female";"30-34";"Life Sciences and Medicine";"";"(Swiss-)German";"Yes";"Daily";"Less frequently";"Less frequently";"Never";"Never";"Never";"Less frequently";"Never";"Never";"Never";"Less frequently";"Never";"Never";"";"Agree";"Agree";"Neutral";"Disagree";"Agree";"Agree";"Agree";"Agree";"Neutral";"Disagree";"Strongly Agree";"Agree";"Strongly Agree";"Strongly Agree";"Strongly Agree";"Agree";"Agree";"Agree";"Agree";"Agree";"Disagree";"Agree";"Neutral";"Rarely";"Sometimes";"Sometimes";"Sometimes";"Sometimes";"Rarely";"Sometimes";"";"Very";"";"1306.49";"62.34";;;;;;;;"1151.16";;"25.23";;"25.58";;"39.2";;;;"2.98";
"93";"2024-03-28 13:15:21";"6";"en";"1722750985";"2024-03-28 13:06:31";"2024-03-28 13:15:21";"Female";"25-29";"";"Applied linguistics";"(Swiss-)German";"Yes";"Several times a week";"Less frequently";"Weekly";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Weekly";"Moodle";"Strongly Agree";"Agree";"Neutral";"Neutral";"Agree";"Strongly Agree";"Agree";"Agree";"Neutral";"Neutral";"Agree";"Agree";"Agree";"Agree";"Agree";"Agree";"Neutral";"Neutral";"Agree";"Agree";"Agree";"Neutral";"Neutral";"Sometimes";"Rarely";"Rarely";"Rarely";"Rarely";"Rarely";"Rarely";"";"Moderately";"";"532.53";"150.79";;;;;;;;"133.33";;"133.85";;"38.99";;"72.42";;;;"3.15";
"94";;"1";"en";"731374728";"2024-03-28 13:10:37";"2024-03-28 13:11:25";"Female";"25-29";"Business and Economics";"";"(Swiss-)German";"Yes";"Several times a week";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";;;;"48.65";"48.65";;;;;;;;;;;;;;;;;;;
"95";"2024-03-28 13:16:24";"6";"en";"1158104324";"2024-03-28 13:13:28";"2024-03-28 13:16:24";"Female";"20-24";"Other";"Physiotherapy";"(Swiss-)German";"Yes";"Weekly";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"";"Strongly Agree";"Strongly Agree";"Agree";"Agree";"Disagree";"Strongly Agree";"Strongly Agree";"Strongly Agree";"Agree";"Neutral";"Agree";"Neutral";"Agree";"Agree";"Agree";"Neutral";"Disagree";"Disagree";"Neutral";"Neutral";"Neutral";"Agree";"Disagree";"Sometimes";"Sometimes";"Sometimes";"Often";"Sometimes";"Rarely";"Rarely";"";"Not at all";"";"178.31";"43.97";;;;;;;;"34.99";;"26.97";;"41.51";;"27.89";;;;"2.98";
"96";"2024-03-28 13:18:06";"6";"en";"169136161";"2024-03-28 13:14:06";"2024-03-28 13:18:06";"Male";"over 35 years";"Science, Technology, Engineering and Mathematics";"";"(Swiss-)German";"Yes";"Daily";"Less frequently";"Weekly";"Never";"Never";"Never";"Less frequently";"Never";"Daily";"Never";"Never";"Never";"Never";"";"Strongly Agree";"Strongly Agree";"Neutral";"Strongly disagree";"Strongly Agree";"Strongly Agree";"Strongly Agree";"Strongly Agree";"Strongly Agree";"Strongly disagree";"Strongly disagree";"Strongly disagree";"Neutral";"Neutral";"Neutral";"Neutral";"Neutral";"Neutral";"Strongly disagree";"Strongly disagree";"Neutral";"Neutral";"Strongly disagree";"Sometimes";"Rarely";"Never";"Never";"Very often";"Never";"Rarely";"We are forced to use Teams and its a terrible tool";"Moderately";"";"242.72";"69.88";;;;;;;;"42.56";;"31.36";;"27.45";;"69.3";;;;"2.17";
"97";;"4";"en";"360485042";"2024-03-28 13:15:28";"2024-03-28 13:42:12";"Female";"over 35 years";"Business and Economics";"";"(Swiss-)German";"Yes";"Weekly";"Weekly";"Weekly";"Less frequently";"Less frequently";"Less frequently";"Weekly";"Less frequently";"Less frequently";"Less frequently";"Less frequently";"Less frequently";"Less frequently";"";"Strongly disagree";"Strongly disagree";"Strongly disagree";"Strongly disagree";"Strongly disagree";"Strongly disagree";"Strongly disagree";"Strongly disagree";"Strongly disagree";"Strongly disagree";"Strongly disagree";"Strongly disagree";"Strongly disagree";"Disagree";"Disagree";"Agree";"Neutral";"Neutral";"Agree";"Agree";"Agree";"Agree";"Agree";"";"";"";"";"";"";"";;;;"1605.71";"238.46";;;;;;;;"58.04";;"1267.53";;"41.68";;;;;;;
"98";;"1";"en";"150809552";"2024-03-28 13:16:21";"2024-03-28 13:17:15";"Male";"20-24";"Other";"Wirtschaftsinformatik";"(Swiss-)German";"Yes";"Several times a week";"Less frequently";"Less frequently";"Never";"Never";"Daily";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";;;;"54.74";"54.74";;;;;;;;;;;;;;;;;;;
"99";;"2";"en";"608048320";"2024-03-28 13:16:21";"2024-03-28 13:19:05";"Female";"20-24";"Other";"Midwifery";"(Swiss-)German";"Yes";"Several times a week";"Less frequently";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Several times a week";"Quizlet";"Agree";"Agree";"Neutral";"Neutral";"Strongly Agree";"Neutral";"Neutral";"Agree";"Neutral";"Disagree";"Neutral";"Strongly disagree";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";;;;"164.1";"117.08";;;;;;;;"47.02";;;;;;;;;;;
"100";;"1";"en";"98569247";"2024-03-28 13:17:53";"2024-03-28 13:19:57";"Male";"30-34";"Life Sciences and Medicine";"";"(Swiss-)German";"Yes";"Several times a week";"Less frequently";"Less frequently";"Never";"Never";"Never";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Never";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";;;;"124.05";"124.05";;;;;;;;;;;;;;;;;;;
"101";"2024-03-28 13:28:24";"6";"en";"74816687";"2024-03-28 13:22:07";"2024-03-28 13:28:24";"Female";"30-34";"Life Sciences and Medicine";"";"(Swiss-)German";"Yes";"Weekly";"Never";"Daily";"Never";"Never";"Never";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Weekly";"Canva, good notes";"Strongly Agree";"Agree";"Strongly Agree";"Neutral";"Strongly Agree";"Strongly Agree";"Agree";"Strongly Agree";"Neutral";"Neutral";"Agree";"Agree";"Agree";"Agree";"Agree";"Strongly Agree";"Neutral";"Agree";"Agree";"Agree";"Agree";"Agree";"Neutral";"Sometimes";"Sometimes";"Rarely";"Rarely";"Sometimes";"Sometimes";"Rarely";"";"Very";"";"379.05";"167.07";;;;;;;;"67.04";;"37.8";;"34.42";;"70.35";;;;"2.37";
"102";"2024-03-28 13:27:40";"6";"en";"1769734354";"2024-03-28 13:23:27";"2024-03-28 13:27:40";"Female";"20-24";"Life Sciences and Medicine";"";"(Swiss-)German";"Yes";"Several times a week";"Weekly";"Never";"Never";"Never";"Never";"Weekly";"Never";"Never";"Never";"Never";"Never";"Weekly";"Mahara";"Strongly Agree";"Agree";"Neutral";"Neutral";"Strongly Agree";"Strongly Agree";"Agree";"Strongly Agree";"Strongly Agree";"Disagree";"Agree";"Disagree";"Agree";"Strongly Agree";"Neutral";"Agree";"Neutral";"Agree";"Agree";"Agree";"Agree";"Neutral";"Disagree";"Rarely";"Sometimes";"Never";"Never";"Rarely";"Never";"Rarely";"";"Moderately";"";"254.35";"85.15";;;;;;;;"50.3";;"47.94";;"28.46";;"39.34";;;;"3.16";
"103";"2024-03-28 13:28:34";"6";"en";"2082550768";"2024-03-28 13:23:48";"2024-03-28 13:28:34";"Female";"20-24";"Other";"Health and Prevention";"(Swiss-)German";"Yes";"Weekly";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Moodle";"Strongly Agree";"Agree";"Neutral";"Agree";"Disagree";"Strongly Agree";"Neutral";"Neutral";"Neutral";"Neutral";"Neutral";"Agree";"Agree";"Neutral";"Agree";"Neutral";"Agree";"Neutral";"Agree";"Neutral";"Neutral";"Neutral";"Agree";"Often";"Sometimes";"Sometimes";"Rarely";"Rarely";"Never";"Sometimes";"";"Slightly";"";"289.14";"98.91";;;;;;;;"34.44";;"26.94";;"16.42";;"108.25";;;;"4.18";
"104";"2024-03-28 13:28:18";"6";"en";"1810782668";"2024-03-28 13:24:29";"2024-03-28 13:28:18";"Female";"20-24";"Other";"Health";"(Swiss-)German";"Yes";"Several times a week";"Less frequently";"Less frequently";"Never";"Never";"Never";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Never";"";"Agree";"Agree";"Agree";"Agree";"Strongly Agree";"Agree";"Agree";"Strongly Agree";"Agree";"Agree";"Strongly Agree";"Neutral";"Strongly Agree";"Strongly Agree";"Strongly Agree";"Strongly Agree";"Agree";"Agree";"Neutral";"Disagree";"Strongly Agree";"Agree";"Agree";"Often";"Sometimes";"Rarely";"Sometimes";"Never";"Rarely";"Rarely";"";"Extremely";"";"231.78";"63.68";;;;;;;;"52.74";;"26.58";;"41.51";;"44.14";;;;"3.13";
"105";"2024-03-28 13:28:47";"6";"en";"2109592677";"2024-03-28 13:25:49";"2024-03-28 13:28:47";"Male";"20-24";"Other";"Nursing";"(Swiss-)German";"Yes";"Weekly";"Weekly";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Less frequently";"Webex";"Agree";"Agree";"Neutral";"Disagree";"Strongly Agree";"Strongly Agree";"Strongly Agree";"Strongly Agree";"Neutral";"Disagree";"Strongly Agree";"Disagree";"Neutral";"Agree";"Neutral";"Disagree";"Disagree";"Disagree";"Agree";"Agree";"Agree";"Neutral";"Strongly disagree";"Sometimes";"Rarely";"Sometimes";"Sometimes";"Often";"Rarely";"Rarely";"";"Slightly";"";"180.93";"56.72";;;;;;;;"43.64";;"26.16";;"19.96";;"31.93";;;;"2.52";
"106";"2024-03-28 13:37:26";"6";"en";"1027855665";"2024-03-28 13:33:26";"2024-03-28 13:37:26";"Female";"20-24";"Life Sciences and Medicine";"";"(Swiss-)German";"Yes";"Several times a week";"Less frequently";"Weekly";"Never";"Never";"Daily";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Never";"";"Strongly Agree";"Agree";"Strongly Agree";"Disagree";"Strongly Agree";"Disagree";"Agree";"Strongly Agree";"Strongly disagree";"Strongly disagree";"Strongly Agree";"Neutral";"Disagree";"Neutral";"Disagree";"Disagree";"Disagree";"Disagree";"Agree";"Neutral";"Disagree";"Disagree";"Strongly disagree";"Sometimes";"Often";"Often";"Rarely";"Rarely";"Never";"Sometimes";"";"Moderately";"";"242.59";"89.84";;;;;;;;"38.07";;"36.74";;"31.05";;"41.82";;;;"5.07";
"107";"2024-03-28 13:38:24";"6";"en";"1848900896";"2024-03-28 13:34:43";"2024-03-28 13:38:24";"Male";"25-29";"Business and Economics";"";"(Swiss-)German";"Yes";"Several times a week";"Less frequently";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Several times a week";"Never";"Never";"Never";"Never";"";"Strongly Agree";"Agree";"Agree";"Neutral";"Strongly Agree";"Disagree";"Agree";"Strongly Agree";"Disagree";"Disagree";"Strongly Agree";"Strongly disagree";"Agree";"Agree";"Neutral";"Disagree";"Neutral";"Neutral";"Agree";"Neutral";"Disagree";"Neutral";"Agree";"Rarely";"Sometimes";"Often";"Sometimes";"Rarely";"Never";"Sometimes";"";"Moderately";"";"224.07";"57.78";;;;;;;;"48.87";;"29.88";;"32.37";;"49.07";;;;"6.1";
"108";"2024-03-28 13:45:27";"6";"en";"1296533817";"2024-03-28 13:40:36";"2024-03-28 13:45:27";"Female";"25-29";"Life Sciences and Medicine";"";"(Swiss-)German";"Yes";"Several times a week";"Weekly";"Never";"Never";"Never";"Never";"Less frequently";"Never";"Never";"Never";"Several times a week";"Never";"Never";"";"Agree";"Agree";"Neutral";"Agree";"Strongly Agree";"Strongly Agree";"Strongly Agree";"Strongly Agree";"Agree";"Disagree";"Agree";"Agree";"Agree";"Strongly Agree";"Strongly Agree";"Agree";"Disagree";"Neutral";"Agree";"Agree";"Agree";"Neutral";"Strongly disagree";"Sometimes";"Rarely";"Never";"Never";"Rarely";"Never";"Never";"";"Very";"";"293.01";"84.73";;;;;;;;"51.26";;"49.39";;"36.73";;"65.71";;;;"5.19";
"109";"2024-03-28 14:18:16";"6";"en";"161253837";"2024-03-28 13:44:18";"2024-03-28 14:18:16";"Male";"20-24";"Science, Technology, Engineering and Mathematics";"";"(Swiss-)German";"Yes";"Several times a week";"Weekly";"Several times a week";"Never";"Never";"Never";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Less frequently";"padlet, menti";"Strongly Agree";"Strongly Agree";"Strongly Agree";"Neutral";"Strongly Agree";"Disagree";"Agree";"Strongly Agree";"Disagree";"Agree";"Strongly Agree";"Strongly disagree";"Disagree";"Agree";"Agree";"Agree";"Strongly disagree";"Strongly disagree";"Neutral";"Disagree";"Neutral";"Neutral";"Disagree";"Often";"Sometimes";"Often";"Very often";"Sometimes";"Never";"Rarely";"social lonelyness increase";"Moderately";"";"2041.29";"74.61";;;;;;;;"55.89";;"1786.67";;"32.36";;"57.73";;;;"34.03";
"110";"2024-03-28 13:47:09";"6";"en";"702325089";"2024-03-28 13:44:39";"2024-03-28 13:47:09";"Female";"25-29";"Business and Economics";"";"(Swiss-)German";"Yes";"Daily";"Less frequently";"Weekly";"Never";"Never";"Never";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Never";"no";"Agree";"Neutral";"Disagree";"Disagree";"Agree";"Strongly Agree";"Strongly Agree";"Agree";"Disagree";"Disagree";"Disagree";"Disagree";"Neutral";"Strongly Agree";"Agree";"Agree";"Agree";"Neutral";"Agree";"Strongly Agree";"Agree";"Neutral";"Disagree";"Rarely";"Sometimes";"Rarely";"Rarely";"Rarely";"Sometimes";"Rarely";"";"Very";"";"152.5";"47.26";;;;;;;;"32.95";;"27.71";;"13.1";;"29.06";;;;"2.42";
